Num_Dig,lambda,tau,theta,eps,h,c,time
9,1.0,0.1,0.4324324324324324,1.0,"[ 1.31950862e-19  1.44597239e-19  1.30601540e-19  1.38464382e-19
  1.98724141e-19  1.56048012e-19  1.37847922e-19  1.29811769e-19
  1.31843334e-19  9.22751196e-20  8.67814532e-20  1.54569483e-19
  1.65472090e-19  9.21287924e-20  1.08367022e-19  1.69289361e-19
  9.64452787e-20  1.06466814e-19  8.11168848e-20  1.11443666e-19
  1.11626053e-19  1.45624795e-19  1.18660800e-19  1.53317695e-19
  1.25050414e-19  1.08590028e-19  1.73946327e-19  1.20012133e-19
  9.49815895e-20  1.45983783e-19  1.14630327e-19  1.40936122e-19
  1.37069287e-19  4.32474127e-20  1.04108797e-19  9.54741499e-20
  1.64473819e-19  1.36628463e-19  1.24140708e-19  1.23725351e-19
  1.38461057e-19  1.07425269e-19  1.22546862e-19  1.06408989e-19
  1.55431978e-19  1.08579450e-19  1.10363328e-19  1.06829419e-19
  1.00170904e-19  1.68576846e-19  1.65802621e-19  1.30656486e-19
  1.21952555e-19  1.07181629e-19  1.07859572e-19  1.57785141e-19
  1.19200307e-19  1.25012006e-19  1.07529534e-19  1.00623687e-19
  1.33712128e-19  1.08904371e-19  1.25307636e-19  1.31964235e-19
  1.36247959e-19  1.16743254e-19  5.80384066e-20  1.27868181e-19
  1.30712225e-19  1.29387854e-19  1.15995555e-19  6.56163889e-20
  2.01004213e-03  1.17428777e-02  1.19015652e-02  1.43155228e-19
  9.96173294e-20  1.47954055e-19  2.09228246e-19  1.34974105e-19
  2.18557318e-19  1.14919342e-19  1.33593143e-19  1.43773106e-19
  1.22859429e-19  1.22696904e-19  1.39471874e-19  1.67240557e-19
  1.32263327e-19  1.20609218e-19  8.58359930e-20  9.34682969e-20
  1.74821512e-19  1.15913749e-19  1.84684917e-19  1.48262568e-19
  1.45178695e-19  8.71893728e-20  1.30255675e-19  7.77568929e-03
  1.23776279e-02  1.33297531e-02  9.30966881e-03  1.50695445e-19
  6.90292039e-20  1.52244501e-19  6.41766625e-20  8.71388229e-20
  1.51436407e-19  1.48459637e-19  9.69503481e-20  1.67973157e-19
  1.20383398e-19  1.27319016e-19  1.23049505e-19  1.54429342e-19
  1.52008866e-19  7.68674965e-20  1.42899914e-19  1.73030231e-19
  1.01738474e-19  1.28451397e-19  1.16226049e-19  1.41662185e-19
 -2.55174159e-03 -1.37418808e-02 -1.20172462e-02 -1.42376832e-02
 -1.62718556e-02 -1.13148971e-02 -1.72380664e-02 -1.14790985e-02
 -2.09070479e-03  1.08103534e-19  6.47528547e-20  1.05598838e-19
  1.14296118e-19  1.18297574e-19  9.89258064e-20  7.29306807e-20
  3.41609200e-20  1.06894261e-19  1.02983073e-19  1.08955535e-19
  1.30227719e-19  1.15219409e-19  8.84276847e-20  1.38715588e-19
  9.94422434e-20  5.49318590e-20 -2.55174159e-03 -1.63611601e-02
 -2.72099939e-02 -2.08242547e-02 -1.65836157e-02 -4.57010101e-02
 -6.05203599e-02 -4.70417097e-02 -2.72798026e-02 -1.60523871e-02
  2.63306916e-02  2.97286602e-02  1.65953448e-02  7.20713586e-03
  1.11890827e-19  1.13706872e-19  1.19735698e-19  9.23111012e-20
  1.58681138e-20  4.47690303e-20  2.20140742e-20  9.36374698e-20
  2.56409231e-03  3.34986254e-03  1.27145305e-19  4.16163592e-20
  1.70247304e-03 -7.99093934e-03 -1.22184786e-02 -8.07247287e-03
 -4.73524223e-03  1.56378438e-02 -8.69190077e-03 -2.79408626e-02
 -5.20722368e-02 -5.50338310e-02 -4.17404750e-02 -1.86817482e-02
  2.25374325e-02  2.17374202e-02  1.15957994e-02  3.63194248e-03
  1.30058595e-19  3.03113956e-20  8.05060116e-21  4.51309111e-20
  7.62926081e-20  1.42590703e-19  1.57810187e-20  7.42193763e-20
  5.21089728e-03  6.74108140e-03  5.16671509e-20  2.28964369e-04
 -6.37970011e-03  1.49709170e-03  4.49911734e-03  9.73658039e-03
  2.13304294e-02  3.01175921e-03 -9.99868347e-03 -1.38024667e-02
 -3.76379959e-02 -3.65525937e-02 -3.33476798e-02 -3.59271249e-02
 -1.10151671e-02  7.42123798e-03  4.32454120e-03  1.20785616e-19
  6.70727058e-20  1.15947601e-19 -1.05563156e-20  4.48369946e-20
  6.19807084e-20  3.11332225e-20  1.12074453e-19  6.75893053e-20
  9.09839208e-03  6.74108140e-03 -2.55174159e-03 -2.14162440e-02
 -1.19044113e-02  3.37740741e-04  1.47780161e-02  1.52439327e-02
  2.23093630e-02 -8.84270845e-03 -2.29965893e-02 -2.59338985e-02
 -4.18185805e-02 -3.12112388e-02 -1.31213614e-02 -2.62867777e-02
 -3.67862586e-02 -1.58001417e-02 -1.94961249e-04  7.31930785e-20
  1.08099711e-19  2.95693417e-20  4.88479473e-20  8.48763713e-20
  1.13909696e-19  7.74152120e-21  6.96551879e-20  7.44431634e-20
  9.18110473e-03  6.74108140e-03 -1.98859862e-02 -2.27994341e-02
 -1.79084912e-02  8.78191985e-04  1.46306336e-02  1.23892844e-02
 -7.03328888e-03 -3.28529517e-02 -4.91060420e-02 -5.86929382e-02
 -5.83590080e-02 -3.07854299e-02  8.55686523e-03 -1.08794188e-03
 -3.39105818e-02 -4.29168533e-02 -2.38228454e-02  1.09608219e-19
  8.63187360e-20  6.80823424e-20  7.35593121e-20  9.04797008e-20
  1.29921710e-19  9.15040870e-20  1.48063024e-19  1.90239107e-03
  1.01323003e-02  1.72558930e-03 -2.24377278e-02 -1.30143643e-02
 -3.19887554e-04  6.30455057e-04 -3.04256036e-03 -1.47225668e-02
 -2.38795557e-02 -4.57239779e-02 -5.94262729e-02 -4.77273352e-02
 -2.66963357e-02  2.42542951e-03  1.63529713e-02 -1.54198055e-03
 -3.43356272e-02 -4.78106852e-02 -3.11927655e-02 -1.74222357e-02
  1.26867612e-19  6.06501349e-20  8.06288380e-20  7.49899914e-20
  9.41259726e-20  1.20822171e-19  3.89409427e-20  4.96275931e-03
  1.05045072e-02 -1.31449048e-02 -2.24377278e-02 -2.17609210e-04
  1.73849078e-04 -9.92025356e-03 -1.57777800e-02 -3.07555116e-02
 -3.70820389e-02 -3.56629683e-02 -4.65470634e-02 -1.73051992e-02
  8.55114852e-03  3.66776536e-02  3.32336930e-02  4.13685458e-03
 -3.90006426e-02 -5.92854526e-02 -3.45229260e-02 -2.24377278e-02
 -5.01549210e-03  1.18235278e-19  1.13468050e-19  4.15698089e-20
  6.50612266e-20  7.04548870e-20  1.17650897e-19  6.57565609e-03
  1.05045072e-02 -1.74749685e-02 -1.92516716e-02 -8.37233622e-05
 -1.04234013e-02 -2.60885884e-02 -4.47562241e-02 -3.80366407e-02
 -2.77183923e-02 -2.00113077e-02 -1.11399525e-02  2.40716219e-02
  3.56933627e-02  4.93528304e-02  3.58303874e-02  1.51476167e-02
 -3.15706182e-02 -5.69521953e-02 -2.78124841e-02 -2.58142204e-02
 -1.49584852e-02  1.05830787e-19  2.05974014e-20  5.20582055e-20
  8.00317355e-20  6.19388932e-20  1.07499796e-19  6.57565609e-03
  1.05045072e-02 -1.96668539e-02 -1.42317388e-02 -4.60914910e-03
 -1.90340770e-02 -2.29416905e-02 -2.96647401e-02 -1.89902223e-02
 -1.74356613e-02  1.40772611e-02  4.52646181e-02  5.78015351e-02
  6.75781153e-02  5.69118081e-02  2.46525842e-02 -2.79563191e-03
 -5.44036388e-02 -5.61874337e-02 -3.20423130e-02 -1.67466466e-02
 -1.74222357e-02  9.06757905e-20  7.56826413e-20  4.63379136e-20
  7.95728519e-20  6.26929034e-20  6.28390932e-20  6.57565609e-03
  1.05045072e-02 -1.89224400e-02 -2.74860176e-02 -1.78585074e-02
 -2.33774088e-02 -1.13180061e-02 -1.68444937e-02 -3.33426217e-03
  1.93113410e-02  4.95628807e-02  8.05071399e-02  9.18702476e-02
  9.04766644e-02  4.29690805e-02  7.03216343e-03 -3.27870559e-02
 -5.97731943e-02 -5.10117660e-02 -2.39439378e-02 -1.35738331e-02
 -2.24377278e-02  1.44421798e-19  7.11831498e-20  7.64228480e-20
  1.34295284e-19  6.12355161e-20  1.11523170e-19  6.20344914e-03
  1.04631509e-02 -1.22201474e-02 -3.89727452e-02 -2.96755433e-02
 -2.54474317e-02 -5.44467752e-03  2.43098751e-03  1.96953921e-02
  4.40434683e-02  6.80133558e-02  7.38982337e-02  8.55291166e-02
  7.02560186e-02  2.59123442e-02  1.17544422e-02 -1.42412019e-02
 -5.19086233e-02 -3.14543033e-02 -2.50988459e-02 -1.52446318e-02
 -2.24377278e-02  7.50943344e-20  7.70400600e-20  1.32734768e-19
  5.29630138e-20  3.15759498e-20  2.32811875e-20  3.50772338e-20
  4.92140299e-03 -1.47862684e-02 -4.66578342e-02 -3.86427582e-02
 -2.86951847e-02 -8.30963025e-03 -1.33074052e-02 -9.48075068e-03
  1.46380040e-02  3.43072658e-02  5.30303370e-02  4.36443321e-02
  3.51602415e-02  2.91550779e-02  2.47465977e-02 -7.29110940e-03
 -4.01817828e-02 -3.98343551e-02 -1.90837387e-02 -1.51871617e-02
 -2.24377278e-02  8.40449834e-20  7.08313568e-20  5.12144855e-20
  2.84129661e-20  1.08689508e-20  1.16658666e-19  4.56164543e-20
 -1.99293540e-03 -1.94354479e-02 -5.42468379e-02 -5.33339106e-02
 -3.41514649e-02 -2.82684487e-02 -2.99247265e-02 -1.99147760e-02
  4.42097233e-03  3.66126443e-02  4.96249708e-02  3.56068779e-02
  1.13928574e-02  2.63252680e-02  1.36282849e-02 -1.29576054e-02
 -3.03162353e-02 -2.65767794e-02 -1.19801268e-02 -1.60823719e-02
 -2.04230956e-02  3.29846764e-20  6.93419641e-20  4.81291946e-20
  1.01032682e-19  3.16991958e-20  3.64861525e-20  2.41220742e-20
 -3.52274143e-03 -1.99783607e-02 -4.13815379e-02 -5.94227776e-02
 -4.21390818e-02 -2.48709388e-02 -2.26492783e-02 -1.15386975e-02
  7.54836070e-03  4.16758386e-02  5.10007511e-02  3.84959795e-02
  3.69793561e-03 -3.57956411e-03 -2.57232506e-02 -2.53811045e-02
 -1.79483426e-02 -7.26977291e-03  3.58699922e-03 -1.48989423e-02
 -8.25360361e-03  6.11711628e-20  5.45699606e-20  1.20354908e-19
  1.23987749e-19  2.07753410e-20  5.94831361e-20  4.17249770e-20
 -2.30927435e-03 -1.30743316e-02 -2.28482441e-02 -4.66494389e-02
 -5.32668380e-02 -3.90293958e-02 -2.72744378e-02 -8.34431753e-03
  3.39497170e-02  4.93607115e-02  3.94698768e-02  1.86221275e-02
 -4.30073212e-03 -2.74519377e-02 -1.78306822e-02 -1.47790658e-02
 -1.85381890e-02 -7.78372896e-03 -1.68760073e-03 -1.92741686e-02
 -8.50973134e-03  9.65190018e-20  7.98327335e-20  2.37636491e-20
  1.16238481e-19  5.34478223e-20  9.40181618e-20  7.01925306e-20
 -2.30927435e-03  1.83761766e-04 -4.20697222e-03 -9.15520452e-03
 -4.42766680e-02 -4.77414374e-02 -3.33122875e-02 -2.15897945e-03
  3.22261260e-02  2.09739874e-02  7.59827113e-03 -4.90743582e-03
 -2.80384678e-02 -2.67513515e-02 -1.30828046e-03 -1.03675066e-02
 -1.40335193e-02 -1.33194820e-02 -2.43039697e-02 -2.03252010e-02
  9.09557990e-20  3.14946630e-20  5.98093812e-20  9.16163389e-20
  5.84434031e-20  1.27601208e-19  4.00805271e-20  9.87386954e-20
 -2.30927435e-03  1.11853344e-02  6.61630772e-03 -1.26035250e-02
 -2.69888227e-02 -3.68706840e-02 -3.63260965e-02 -2.17753181e-02
 -1.71093413e-02 -1.29069907e-02 -1.82597116e-02 -3.15268393e-02
 -4.30180336e-02 -1.02837887e-02 -6.85686729e-03 -1.94307046e-02
 -2.81108370e-02 -2.89742765e-02 -2.02476925e-02 -2.55174159e-03
  6.45426822e-20  4.17749644e-20  1.25873895e-19  4.01408844e-20
  2.77526764e-20  1.04471685e-19  1.02308274e-19  1.00053739e-19
 -1.96130151e-03  4.63321394e-03  6.28614173e-03  1.25032994e-02
 -4.81393784e-03 -2.54304367e-02 -3.28535832e-02 -3.67766569e-02
 -5.13133770e-02 -6.78226466e-02 -6.52699948e-02 -5.59241382e-02
 -4.91890742e-02 -3.72669943e-02 -2.98278592e-02 -2.61332836e-02
 -2.82508640e-02 -1.27684499e-02 -2.57757776e-03  3.71965791e-20
  1.19056586e-19  3.57912024e-20  4.45284767e-20  1.14928071e-19
  8.55841249e-20  1.39433219e-19  4.29430290e-20  8.00957907e-20
  3.12120057e-03  1.03691039e-02  1.35459002e-02  1.91385177e-02
  2.04712648e-02  9.98802787e-03 -1.01063886e-02 -1.85529563e-02
 -3.81694120e-02 -5.41617446e-02 -5.25778695e-02 -2.96403792e-02
 -3.51774565e-02 -2.61408678e-02 -1.75387030e-02 -8.83500428e-03
 -2.48027145e-03  1.41989742e-19  6.38429414e-20  8.87660472e-20
  2.06259367e-20  5.39174195e-20  6.95383206e-20  4.96986819e-20
  7.57895984e-20  9.84637788e-20  5.60670539e-20  1.15705589e-19
  7.71787778e-03  1.43575226e-02  1.25938614e-02  7.49379182e-03
  1.99890179e-02  3.37104995e-02  2.11623418e-02 -1.49166364e-02
 -3.96998345e-02 -2.79955205e-02 -2.57161267e-02 -8.56130762e-03
 -3.98422707e-03 -3.09928794e-03  4.79123361e-03  4.44147838e-03
  4.53727615e-20  4.78317880e-20  9.83149147e-20  6.12565837e-20
  1.22456151e-19  1.28901041e-19  1.11100944e-19  3.91983360e-20
  1.02773895e-19  1.09124561e-20  6.44491096e-20  9.07106697e-22
  1.13384035e-19  7.47013213e-20  8.56281636e-20  7.64641562e-20
  6.96324106e-03  1.28082974e-02  1.12326735e-02  1.98223651e-03
  6.44229609e-20  1.17935872e-19  4.26989852e-04  5.61186663e-03
  7.68581734e-03  5.18487677e-03  3.35492027e-04  6.32080360e-20
  1.06068999e-19  4.46719383e-20  9.30342282e-20  9.13704651e-20
  1.30151549e-19  7.68659644e-20  1.43678877e-19  4.47228163e-20
  3.66686563e-20  5.41249066e-20  1.18679749e-19  5.93468866e-20
  5.64263937e-20  4.41610363e-20  3.47120017e-20  1.33565371e-19
  3.40538066e-03  1.28082974e-02  4.01529959e-03  9.65018174e-20
  7.14966337e-20  1.29099707e-19  3.34033298e-20  4.26989852e-04
  4.48339345e-03  7.68581734e-03  1.28096956e-03  1.18365319e-19
  1.20691659e-19  2.26539509e-20  7.97899712e-20  7.19385660e-20
  1.42970723e-19  2.16633376e-20  1.32582972e-19  3.35482285e-20
  4.52051269e-20  9.99864809e-20  6.33023829e-20  1.25977914e-19
  3.41600675e-20  9.05375158e-20  7.18924773e-20  4.66630405e-20
  1.08165489e-19  1.41248325e-19  1.27661426e-19  6.76019354e-20
  1.26324555e-19  1.26083388e-19  6.56648871e-20  1.36519835e-19
  4.83144703e-20  2.65415644e-20  1.29980581e-19  1.08429639e-19
  8.20855068e-20  1.13159876e-19  5.34908944e-20  1.27031834e-19
  8.28206799e-20  4.89694318e-20  7.95948484e-20  6.77465693e-20]",1.5892292731097124,366.6283666000236
